Unnamed: 0,data,len,true,fuzzy,id,single,split,source
2708,its natural setting in which a series of symbolic places of worship relating to the passion of jesus christ and the life of the virgin mary was laid out at the beginning of the <NUM> th century has remained virtually unchanged,42,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],905,,dev,short_description
1338,"in the lower town , gothic architecture coexists with mosques , public baths and other buildings dating from the ottoman period . ",19,[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  1.  0.  0.  0.  0.  0.  0.2],493,,dev,short_description
3918,it constitutes the northwestern most portion of the roman limes . ,9,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],430,,dev,short_description
984,"the remains found at the site , the oldest of which date back at least <NUM>  million years , provide evidence of human evolution which has modified our conception of the history of humankind",32,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],10,,dev,short_description
1700,it also contains extensive stony deserts and dune fields,9,[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  0.  0.  1.  1.  0.  0.  0.2],1505,,dev,short_description
3776,"they illustrate the occupation of these mountains by seasonal hunter gatherers and how they adapted to major climatic and environmental changes , especially the repeated inundation of the landscape by the sea after the last ice age",35,[0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.2],[0.  0.  0.  0.  1.  0.  1.  1.  0.  0.  0.2],1438,,dev,short_description
3413,this <NUM> rd century monument illustrates the grandeur and extent of imperial rome . ,11,[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],38,,dev,short_description
2286,its cultural influence extended all along the gulf and penetrated into the maya region and the high plateaux of central mexico,21,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],631,,dev,short_description
629,"in contrast with their plain exterior , the inside of the tulou were built for comfort and were often highly decorated",20,[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],1113,,dev,short_description
1777,"as a result , the caves have become a key site of the chrono stratigraphic framework for human evolution in general , and the prehistory of the levant in particular . p p span lang en span",30,[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1393,,dev,short_description
3254,"the buddhist mural paintings covering an area of <NUM>  , <NUM>  m sup <NUM>  sup are of particular importance , as are the <NUM>  statues . ",20,[1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.2],[1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.2],561,,dev,short_description
156,"the historic centre of vienna is rich in architectural ensembles , including baroque castles and gardens , as well as the late <NUM> th century ringstrasse lined with grand buildings , monuments and parks . ",28,[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1033,,dev,short_description
1886,"the villa d este in tivoli , with its palace and garden , is one of the most remarkable and comprehensive illustrations of renaissance culture at its most refined",26,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1025,,dev,short_description
3871,"located on the borders of guinea , liberia and cote divoire , mount nimba rises above the surrounding savannah",17,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],155,,dev,short_description
1690,susa contains several layers of superimposed urban settlements in a continuous succession from the late <NUM>  sup th sup millennium bce until the <NUM>  sup th sup century ce,23,[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1455,,dev,short_description
2438,"pyu ancient cities includes the remains of three brick , walled and moated cities of halin , beikthano and sri ksetra located in vast irrigated landscapes in the dry zone of the ayeyarwady irrawaddy river basin",34,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1444,,dev,short_description
307,"from mountains covered by dense forests , down to wetlands , coastal islands with isolated mountains and dunes , the area comprises a rich natural environment of great scenic beauty . ",27,[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  1.  1.  0.2],893,,dev,short_description
2563,"together with the neighbouring sites , it forms the most complete collection of settlements and necropolises from the <NUM> rd millennium b . c",20,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],434,,dev,short_description
3369,the relict cultural landscape of the villages also constitutes an important illustration of the transition from the ancient pagan world of the roman empire to byzantine christianity,27,[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],1348,,dev,short_description
3038,"the wooden churches of the slovak part of carpathian mountain area nbsp inscribed on the world heritage list consist of two roman catholic , three protestant and three greek orthodox churches built between the <NUM> th and <NUM> th centuries",35,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1273,,dev,short_description
3966,"the site in idrija notably features mercury stores and infrastructure , as well as miners rsquo living quarters , and a miners rsquo theatre",20,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1313,,dev,short_description
2950,"brimstone hill fortress national park is an outstanding , well preserved example of <NUM> th and <NUM> th century military architecture in a caribbean context",20,[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],910,,dev,short_description
1329,"among its christian monuments are fine churches , some built on the greek cross plan and others on the three nave basilica plan",21,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],456,,dev,short_description
3961,"cyclical climate changes , with distinct dry and wet periods lead to a wide diversity of species and ecosystems of global significance",21,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1448,,dev,short_description
583,its massive walls enclose an archaeological site of great significance . ,10,[0.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.2],[0.  0.  1.  0.  0.  1.  1.  0.  0.  1.  0.2],911,,dev,short_description
2619,"coiba national park , off the southwest coast of panama , protects coiba island , <NUM>  smaller islands and the surrounding marine areas within the gulf of chiriqui",25,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],1138,,dev,short_description
3400,many of the buildings are two storeys high and those with granaries feature an almost spherical form above a cylindrical base,21,[0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.2],[0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.2],1140,,dev,short_description
3466,"this property is a serial nomination of eight component sites in the city of bursa and the nearby village of cumalkzk , in the southern marmara region",26,[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  0.2],1452,,dev,short_description
1741,the archaeological cities of uruk and ur and the tell eridu archaeological site form part of the remains of the sumerian cities and settlements that developed in southern mesopotamia between the <NUM> th and the <NUM> rd millennium bce in the marshy delta of the tigris and euphrates rivers,47,[0.  0.  1.  0.  1.  0.  0.  0.  1.  1.  0.2],[0.  0.  1.  0.  1.  0.  0.  0.  1.  1.  0.2],1481,,dev,short_description
2433,it also encompasses older parts of the city dating back to the <NUM>  sup th sup century,13,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1401,,dev,short_description
1321,"the most important monuments were built during that time the parthenon , built by ictinus , the erechtheon , the propylaea , the monumental entrance to the acropolis , designed by mnesicles and the small temple athena nike . nbsp ",33,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],404,,dev,short_description
133,"the terrestrial part of the site features subterranean water bodies with a substantial network of caves , conduits , and groundwater streams",20,[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],[0.  0.  0.  0.  0.  0.  1.  0.  0.  1.  0.2],1369,,dev,short_description
2940,"churches , cathedrals , monasteries , fortification towers and administrative buildings make up the site , a group of monuments located in the historic city of pskov , on the banks of the velikaya river in the northwest of russia",35,[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.2],1523,,dev,short_description
3178,"the palau de la musica catalana is an exuberant steel framed structure full of light and space , and decorated by many of the leading designers of the day",27,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],804,,dev,short_description
2018,"the site illustrates japans desire to rapidly access the best mass production techniques , and became a decisive element in the renewal of sericulture and the japanese silk industry in the last quarter of the <NUM> th century",36,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],1449,,dev,short_description
857,"kromeriz stands on the site of an earlier ford across the river morava , at the foot of the chriby mountain range which dominates the central part of moravia",28,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],860,,dev,short_description
1837,it particularly flourished under the rule of the scaliger family in the <NUM> th and <NUM> th centuries and as part of the republic of venice from the <NUM> th to <NUM> th centuries,30,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],797,,dev,short_description
1662,"tabriz historic bazaar complex consists of a series of interconnected , covered , brick structures , buildings , and enclosed spaces for different functions",20,[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.2],1346,,dev,short_description
2120,"it was shaped to express the hindu vision of the relationship between nature and humanity , using an axis from mountain top to river bank to lay out a geometric pattern of temples , shrines and waterworks extending over some <NUM>  km",40,[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  0.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],481,,dev,short_description
272,"over <NUM>  , <NUM>  paintings are preserved in an area of only <NUM>  km<NUM>  of the kalahari desert",16,[1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],[1.  0.  1.  0.  0.  1.  0.  0.  0.  0.  0.2],1021,,dev,short_description
640,"wandu mountain city , one of the capitals of the koguryo kingdom , contains many vestiges including a large palace and <NUM>  tombs",21,[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.2],1135,,dev,short_description
1765,"their traces of construction over the millennia reflect the existence of centralized authority , prosperous agricultural activity and the control of important trade routes . ",23,[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],1108,,dev,short_description
1050,"its construction , begun in <NUM>  during the reign of louis xvi , was the first major achievement of industrial architecture , reflecting the ideal of progress of the enlightenment",27,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],203,,dev,short_description
2291,"built on the steep slopes of a narrow valley , the town has breathtaking views and there are many old buildings , both religious and civil",24,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],676,,dev,short_description
289,"this sanctuary in minais gerais , south of belo horizonte was built in the second half of the <NUM> th century",19,[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],334,,dev,short_description
1349,the archaeological site is exceptionally extensive and rich and conveys the image of a great cosmopolitan mediterranean port . ,18,[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[0.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],530,,dev,short_description
3353,"founded in the <NUM> rd millennium b . c . , damascus is one of the oldest cities in the middle east",17,[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],[1.  1.  1.  1.  0.  1.  0.  0.  0.  0.  0.2],20,,dev,short_description
303,the rainforests of brazil rsquo s atlantic coast are the world rsquo s richest in terms of biodiversity,14,[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],[0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  0.2],892,,dev,short_description
3149,"an important development took place in the <NUM> th century , when the cities were subject to renovation along the lines of the emerging renaissance",23,[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],522,,dev,short_description
3565,"the site ndash which also comprises the small medieval church of saint margaret , built in perpendicular gothic style , and westminster abbey , where all the sovereigns since the <NUM> th century have been crowned ndash is of great historic and symbolic significance . ",40,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],426,,dev,short_description
1473,"the temple of gangaikondacholisvaram , built by rajendra i , was completed in <NUM> ",12,[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],250,,dev,short_description
1498,"stepwells are a distinctive form of subterranean water resource and storage systems on the indian subcontinent , and have been constructed since the <NUM> rd millennium bc",25,[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],922,,dev,short_description
2799,"they form part of the megalithic culture , found in many parts of the world , but nowhere in such a concentrated form . ",21,[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.2],977,,dev,short_description
2449,"the site also includes six painteelephant , ostrich and giraffe , as well as drawings of human and animal footprintsd rock shelters with motifs of human figures in red ochre",28,[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],[0.  0.  1.  0.  1.  0.  0.  0.  0.  0.  0.2],1255,,dev,short_description
1206,"voltaire stayed at the sans souci palace , built under frederick ii between <NUM>  and <NUM>  . ",14,[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],[1.  1.  0.  1.  0.  0.  0.  0.  0.  0.  0.2],532,,dev,short_description
